fffffff007bbdaf4	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff0080a2fbc	0xd500409f  MSR   	PAN, #0                	X -  (0 0x0)
fffffff0080a2fcc	0xd500419f  MSR   	PAN, #1                	X -  (0 0x0)
fffffff0080a3160	0xd500409f  MSR   	PAN, #0                	X -  (0 0x0)
fffffff0080a3174	0xd500419f  MSR   	PAN, #1                	X -  (0 0x0)
fffffff0080a31a0	0xd500409f  MSR   	PAN, #0                	X -  (0 0x0)
fffffff0080a31b4	0xd500419f  MSR   	PAN, #1                	X -  (0 0x0)
fffffff0080e9564	0xd500409f  MSR   	PAN, #0                	X -  (0 0x0)
fffffff0080e9580	0xd500419f  MSR   	PAN, #1                	X -  (0 0x0)
fffffff0080e9e70	0xd500409f  MSR   	PAN, #0                	X -  (0 0x0)
fffffff0080e9e8c	0xd500419f  MSR   	PAN, #1                	X -  (0 0x0)
fffffff0080eb85c	0xd500409f  MSR   	PAN, #0                	X -  (0 0x0)
fffffff0080eb874	0xd500419f  MSR   	PAN, #1                	X -  (0 0x0)
fffffff0080ec61c	0xd500409f  MSR   	PAN, #0                	X -  (0 0x0)
fffffff0080ec634	0xd500419f  MSR   	PAN, #1                	X -  (0 0x0)
fffffff008104338	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff0081045ac	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff008104c68	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff008104f70	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff008105148	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff00810a274	0xd500409f  MSR   	PAN, #0                	X -  (0 0x0)
fffffff00810a290	0xd500419f  MSR   	PAN, #1                	X -  (0 0x0)
fffffff00817c41c	0xd50041bf  MSR   	SPSel, #1              	X -  (0 0x0)
fffffff00817c454	0xd50040bf  MSR   	SPSel, #0              	X -  (0 0x0)
fffffff00817c7f4	0xd51df328  MSR   	S3_5_C15_C3_1, X8      	X -  (8 0x0)
fffffff00824da38	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff00824dd98	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff00824e40c	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff00824eb8c	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff00827d8e0	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff00828f1cc	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff00828f330	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff00828f590	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff00828f800	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff0082aa184	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff0082aa30c	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff0082aa59c	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff0082aa748	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff0082b3570	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff0082b3718	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff0082b58fc	0xd500409f  MSR   	PAN, #0                	X -  (0 0x0)
fffffff0082b5914	0xd500419f  MSR   	PAN, #1                	X -  (0 0x0)
fffffff0082b5c24	0xd500409f  MSR   	PAN, #0                	X -  (0 0x0)
fffffff0082b5c3c	0xd500419f  MSR   	PAN, #1                	X -  (0 0x0)
fffffff0082bd014	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff0082bd458	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff0082bd564	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff0082bd6a8	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff0082bd7f8	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff0082d13bc	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff0082d175c	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff0082d3100	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff008304d8c	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff008304dbc	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff008308378	0xd500409f  MSR   	PAN, #0                	X -  (0 0x0)
fffffff008308394	0xd500419f  MSR   	PAN, #1                	X -  (0 0x0)
fffffff008332998	0xd518f42e  MSR   	S3_0_C15_C4_1, X14     	X -  (14 0x0)
fffffff0083329a0	0xd518f40e  MSR   	S3_0_C15_C4_0, X14     	X -  (14 0x0)
fffffff0083329b8	0xd518f42e  MSR   	S3_0_C15_C4_1, X14     	X -  (14 0x800)
fffffff0083329c0	0xd518f40e  MSR   	S3_0_C15_C4_0, X14     	X -  (14 0x800)
fffffff008332a38	0xd51a0002  MSR   	..?.., X2              	X -  (2 0x0)
fffffff0083340b8	0xd50040bf  MSR   	SPSel, #0              	X -  (0 0x0)
fffffff0083340f8	0xd50040bf  MSR   	SPSel, #0              	X -  (0 0x0)
fffffff008334148	0xd50040bf  MSR   	SPSel, #0              	X -  (0 0x0)
fffffff008334198	0xd50040bf  MSR   	SPSel, #0              	X -  (0 0x0)
fffffff0083342e4	0xd5184100  MSR   	SP_EL0, X0             	X -  (0 0xa8)
fffffff0083342ec	0xd50040bf  MSR   	SPSel, #0              	X -  (0 0x0)
fffffff008334328	0xd5184100  MSR   	SP_EL0, X0             	X -  (0 0xa8)
fffffff008334330	0xd50040bf  MSR   	SPSel, #0              	X -  (0 0x0)
fffffff008334374	0xd5184100  MSR   	SP_EL0, X0             	X -  (0 0xa8)
fffffff00833437c	0xd50040bf  MSR   	SPSel, #0              	X -  (0 0x0)
fffffff0083343c0	0xd5184100  MSR   	SP_EL0, X0             	X -  (0 0xa8)
fffffff0083343c8	0xd50040bf  MSR   	SPSel, #0              	X -  (0 0x0)
fffffff0083344d8	0xd5182102  MSR   	APIAKeyLo_EL1, X2      	X - Instruction Pointer Auth A Key (low bits) (2 0x0)
fffffff0083344e0	0xd5182124  MSR   	APIAKeyHi_EL1, X4      	X - Instruction Pointer Auth A Key (high bits) (4 0x1)
fffffff0083344e8	0xd5182204  MSR   	APDAKeyLo_EL1, X4      	X - Data Pointer Auth A Key (low bits) (4 0x2)
fffffff0083344f0	0xd5182224  MSR   	APDAKeyHi_EL1, X4      	X - Data Pointer Auth A Key (high bits) (4 0x3)
fffffff00833451c	0xd50041bf  MSR   	SPSel, #1              	X -  (0 0x0)
fffffff008334524	0xd5184213  MSR   	SPSel, X19             	X -  (19 0x0)
fffffff008334568	0xd51b4402  MSR   	FPCR, X2               	X -  (2 0x0)
fffffff0083348b0	0xd5034fdf  MSR   	DAIFSet, #15           	X -  (0 0x0)
fffffff008334904	0xd5034fdf  MSR   	DAIFSet, #15           	X -  (0 0x0)
fffffff00833496c	0xd518f10c  MSR   	S3_0_C15_C1_0, X12     	X -  (12 0x8000)
fffffff008334990	0xd51bd040  MSR   	TPIDR_EL0, X0          	X - Thread Pointer/ID Register (0 0x0)
fffffff008334998	0xd5034fdf  MSR   	DAIFSet, #15           	X -  (0 0x0)
fffffff0083349a8	0xd50041bf  MSR   	SPSel, #1              	X -  (0 0x0)
fffffff0083349e4	0xd50040bf  MSR   	SPSel, #0              	X -  (0 0x0)
fffffff008334a00	0xd5184021  MSR   	ELR_EL1, X1            	X -  (1 0x108)
fffffff008334a04	0xd5184002  MSR   	SPSR_EL1, X2           	X - AArch32,A (2 0x110)
fffffff008334a08	0xd51b4423  MSR   	FPSR, X3               	X -  (3 0x340)
fffffff008334a18	0xd51b4404  MSR   	FPCR, X4               	X -  (4 0x0)
fffffff008334a4c	0xd5182101  MSR   	APIAKeyLo_EL1, X1      	X - Instruction Pointer Auth A Key (low bits) (1 0x0)
fffffff008334a54	0xd5182123  MSR   	APIAKeyHi_EL1, X3      	X - Instruction Pointer Auth A Key (high bits) (3 0x1)
fffffff008334a5c	0xd5182203  MSR   	APDAKeyLo_EL1, X3      	X - Data Pointer Auth A Key (low bits) (3 0x2)
fffffff008334a64	0xd5182223  MSR   	APDAKeyHi_EL1, X3      	X - Data Pointer Auth A Key (high bits) (3 0x3)
fffffff008334bb0	0xd50040bf  MSR   	SPSel, #0              	X -  (0 0x0)
fffffff008334ca8	0xd50040bf  MSR   	SPSel, #0              	X -  (0 0x0)
fffffff008334cb8	0xd518d08c  MSR   	TPIDR_EL1, X12         	X - Thread Pointer/ID Register (12 0x0)
fffffff008334d28	0xd51b422a  MSR   	DAIF, X10              	X -  (10 0x0)
fffffff008334d58	0xd51b4234  MSR   	DAIF, X20              	X -  (20 0x0)
fffffff008334d60	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff008334df8	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff008334e64	0xd51b422a  MSR   	DAIF, X10              	X -  (10 0x0)
fffffff008334e70	0xd51ef140  MSR   	S3_6_C15_C1_2, X0      	X -  (0 0x1)
fffffff008338400	0xd510109f  MSR   	OSLAR_EL1, XZR         	X -  (31 0x0)
fffffff008338404	0xd5034fdf  MSR   	DAIFSet, #15           	X -  (0 0x0)
fffffff008338478	0xd51cf271  MSR   	ARM64_REG_KTRR_LOWER_EL1, X17	X -  (17 0xfffffff00780bb18)
fffffff00833847c	0xd51cf293  MSR   	ARM64_REG_KTRR_UPPER_EL1, X19	X -  (19 0xfffffff00780bb20)
fffffff008338484	0xd51cf2b2  MSR   	S3_4_C15_C2_5, X18     	X -  (18 0x12)
fffffff00833848c	0xd51cf252  MSR   	ARM64_REG_KTRR_LOCK_EL1, X18	X -  (18 0x1)
fffffff00833c008	0xd5181003  MSR   	SCTLR_EL1, X3          	X - System Control Register (3 0x0)
fffffff00833c014	0xd51ef100  MSR   	S3_6_C15_C1_0, X0      	X -  (0 0x1)
fffffff00833c034	0xd51ef1a0  MSR   	S3_6_C15_C1_5, X0      	X -  (0 0x2010000030100001)
fffffff00833c048	0xd51ef1c0  MSR   	S3_6_C15_C1_6, X0      	X -  (0 0x4030000060300001)
fffffff00833c05c	0xd51ef1e0  MSR   	S3_6_C15_C1_7, X0      	X -  (0 0x6050a5009050f001)
fffffff00833c070	0xd51ef300  MSR   	S3_6_C15_C3_0, X0      	X -  (0 0x80714a05c071e0f1)
fffffff00833c078	0xd51ef120  MSR   	S3_6_C15_C1_1, X0      	X -  (0 0x1)
fffffff00833c080	0xd51ef140  MSR   	S3_6_C15_C1_2, X0      	X -  (0 0x1)
fffffff00833c0ac	0xd51ef820  MSR   	S3_6_C15_C8_1, X0      	X -  (0 0xfffffff009ce569c)
fffffff00833c0c0	0xd51ef840  MSR   	S3_6_C15_C8_2, X0      	X -  (0 0xfffffff009ce5698)
fffffff00833c0c8	0xd51ef140  MSR   	S3_6_C15_C1_2, X0      	X -  (0 0x0)
fffffff00833c0d0	0xd5181003  MSR   	SCTLR_EL1, X3          	X - System Control Register (3 0x1)
fffffff00833c0fc	0xd518c000  MSR   	VBAR_EL1, X0           	X - Vector Base Address Register  set to 0xfffffff008339000 (0 0xfffffff008339000)
fffffff00833c118	0xd51ef100  MSR   	S3_6_C15_C1_0, X0      	X -  (0 0x1)
fffffff00833c12c	0xd51ef122  MSR   	S3_6_C15_C1_1, X2      	X -  (2 0x1)
fffffff00833c140	0xd51ef300  MSR   	S3_6_C15_C3_0, X0      	X -  (0 0x2020a5063020f0e1)
fffffff00833c154	0xd51ef1a0  MSR   	S3_6_C15_C1_5, X0      	X -  (0 0x4030a5066030f0e1)
fffffff00833c168	0xd51ef1c0  MSR   	S3_6_C15_C1_6, X0      	X -  (0 0x6050a5069050f0e1)
fffffff00833c17c	0xd51ef1e0  MSR   	S3_6_C15_C1_7, X0      	X -  (0 0x80714a06c071e0e1)
fffffff00833c184	0xd51ef140  MSR   	S3_6_C15_C1_2, X0      	X -  (0 0x1)
fffffff00833c198	0xd51ef840  MSR   	S3_6_C15_C8_2, X0      	X -  (0 0xfffffff009ce5698)
fffffff00833c1ac	0xd51ef820  MSR   	S3_6_C15_C8_1, X0      	X -  (0 0xfffffff009ce569c)
fffffff00833c1b4	0xd51ef140  MSR   	S3_6_C15_C1_2, X0      	X -  (0 0x0)
fffffff00833c1c8	0xd51ef100  MSR   	S3_6_C15_C1_0, X0      	X -  (0 0x1)
fffffff00833c1dc	0xd51bd040  MSR   	TPIDR_EL0, X0          	X - Thread Pointer/ID Register (0 0x1)
fffffff00833c1e0	0xd51bd07f  MSR   	TPIDRRO_EL0, XZR       	X - Thread Pointer/ID Register (31 0x0)
fffffff00833c1fc	0xd50040bf  MSR   	SPSel, #0              	X -  (0 0x18)
fffffff00833c210	0xd510109f  MSR   	OSLAR_EL1, XZR         	X -  (31 0x0)
fffffff00833c214	0xd5034fdf  MSR   	DAIFSet, #15           	X -  (0 0x0)
fffffff00833c228	0xd518c000  MSR   	VBAR_EL1, X0           	X - Vector Base Address Register  set to 0xfffffff008339000 (0 0xfffffff008339000)
fffffff00833c240	0xd51bd07f  MSR   	TPIDRRO_EL0, XZR       	X - Thread Pointer/ID Register (31 0x0)
fffffff00833c244	0xd51bd05f  MSR   	TPIDR_EL0, XZR         	X - Thread Pointer/ID Register (31 0x0)
fffffff00833c270	0xd50040bf  MSR   	SPSel, #0              	X -  (0 0xfffffff009f94000)
fffffff00833c43c	0xd5182041  MSR   	TCR_EL1, X1            	X - Translation Control Register (1 0xfffffff00780bb28)
fffffff00833c458	0xd5182020  MSR   	TTBR1_EL1, X0          	X - Translation Table Base Register (0 0xfffffff007810000)
fffffff00833c4a0	0xd518a200  MSR   	MAIR_EL1, X0           	X - Memory Attribute Indirection Register (0 0xc00000000000000)
fffffff00833c4c0	0xd5182020  MSR   	TTBR1_EL1, X0          	X - Translation Table Base Register (0 0xfffffff00780b668)
fffffff00833c4d4	0xd518c000  MSR   	VBAR_EL1, X0           	X - Vector Base Address Register  set to 0xfffffff008333000 (0 0xfffffff008333000)
fffffff00833c4ec	0xd51cf080  MSR   	S3_4_C15_C0_4, X0      	X -  (0 0x5)
fffffff00833c4f8	0xd5182140  MSR   	APIBKeyLo_EL1, X0      	X - Instruction Pointer Auth B Key (low bits) (0 0xfeedfacefeedfacf)
fffffff00833c500	0xd5182160  MSR   	APIBKeyHi_EL1, X0      	X - Instruction Pointer Auth B Key (high bits) (0 0xfeedfacefeedfad0)
fffffff00833c508	0xd5182240  MSR   	APDBKeyLo_EL1, X0      	X - Data Pointer Auth B Key (low bits) (0 0xfeedfacefeedfad1)
fffffff00833c510	0xd5182260  MSR   	APDBKeyHi_EL1, X0      	X - Data Pointer Auth B Key (high bits) (0 0xfeedfacefeedfad2)
fffffff00833c518	0xd51cf100  MSR   	S3_4_C15_C1_0, X0      	X -  (0 0xfeedfacefeedfad3)
fffffff00833c520	0xd51cf120  MSR   	S3_4_C15_C1_1, X0      	X -  (0 0xfeedfacefeedfad4)
fffffff00833c528	0xd5182100  MSR   	APIAKeyLo_EL1, X0      	X - Instruction Pointer Auth A Key (low bits) (0 0xfeedfacefeedfad5)
fffffff00833c530	0xd5182120  MSR   	APIAKeyHi_EL1, X0      	X - Instruction Pointer Auth A Key (high bits) (0 0xfeedfacefeedfad6)
fffffff00833c538	0xd5182200  MSR   	APDAKeyLo_EL1, X0      	X - Data Pointer Auth A Key (low bits) (0 0xfeedfacefeedfad7)
fffffff00833c540	0xd5182220  MSR   	APDAKeyHi_EL1, X0      	X - Data Pointer Auth A Key (high bits) (0 0xfeedfacefeedfad8)
fffffff00833c548	0xd5182300  MSR   	APGAKeyLo_EL1, X0      	X - General Pointer Auth A Key (low bits) (0 0xfeedfacefeedfad9)
fffffff00833c550	0xd5182320  MSR   	APGAKeyHi_EL1, X0      	X - General Pointer Auth A Key (high bits) (0 0xfeedfacefeedfada)
fffffff00833c564	0xd5181000  MSR   	SCTLR_EL1, X0          	X - System Control Register (0 0xfeedfacf73425417)
fffffff00833c588	0xd5181040  MSR   	CPACR_EL1, X0          	X - Architectural Feature Access Control Register (0 0x300000)
fffffff00833c58c	0xd518d09f  MSR   	TPIDR_EL1, XZR         	X - Thread Pointer/ID Register (31 0xfffffff009f94000)
fffffff00833c598	0xd510024c  MSR   	..?.., X12             	X -  (12 0x1000)
fffffff00833c5c0	0xd518f42c  MSR   	S3_0_C15_C4_1, X12     	X -  (12 0x1800)
fffffff00833c5c8	0xd518f40c  MSR   	S3_0_C15_C4_0, X12     	X -  (12 0x1800)
fffffff00833c5e4	0xd518f50d  MSR   	ARM64_REG_HID5, X13    	X -  (13 0x22000000)
fffffff00833c5f0	0xd518f00d  MSR   	S3_0_C15_C0_0, X13     	X -  (13 0x22000010)
fffffff00833c600	0xd518f40d  MSR   	S3_0_C15_C4_0, X13     	X -  (13 0x30022000010)
fffffff00833c60c	0xd518f90d  MSR   	S3_0_C15_C9_0, X13     	X -  (13 0x30022400010)
fffffff00833c618	0xd518f90d  MSR   	S3_0_C15_C9_0, X13     	X -  (13 0x30022500010)
fffffff00833c624	0xd518ff4d  MSR   	S3_0_C15_C15_2, X13    	X -  (13 0x30022500010)
fffffff00833c630	0xd518ff4d  MSR   	S3_0_C15_C15_2, X13    	X -  (13 0x30022500010)
fffffff00833c63c	0xd518ff4d  MSR   	S3_0_C15_C15_2, X13    	X -  (13 0x30022500010)
fffffff00833c648	0xd518ff4d  MSR   	S3_0_C15_C15_2, X13    	X -  (13 0x30062500010)
fffffff00833c654	0xd518f40d  MSR   	S3_0_C15_C4_0, X13     	X -  (13 0x300e2500010)
fffffff00833c660	0xd518f40d  MSR   	S3_0_C15_C4_0, X13     	X -  (13 0x300e2500012)
fffffff00833c66c	0xd518fb0d  MSR   	S3_0_C15_C11_0, X13    	X -  (13 0x300e2500012)
fffffff00833c678	0xd518ff4d  MSR   	S3_0_C15_C15_2, X13    	X -  (13 0x300e2540012)
fffffff00833c688	0xd518fe0d  MSR   	S3_0_C15_C14_0, X13    	X -  (13 0x300e2550012)
fffffff00833c6a0	0xd518f50d  MSR   	ARM64_REG_HID5, X13    	X -  (13 0x300e2550012)
fffffff00833c6ac	0xd518fa2d  MSR   	ARM64_REG_EHID10, X13  	X -  (13 0x300e2550013)
fffffff00833c6b8	0xd518f42d  MSR   	S3_0_C15_C4_1, X13     	X -  (13 0x300e2550013)
fffffff00833c6c4	0xd518fa2d  MSR   	ARM64_REG_EHID10, X13  	X -  (13 0x300e25d0013)
fffffff00833c6dc	0xd518fa2d  MSR   	ARM64_REG_EHID10, X13  	X -  (13 0x300e25d0013)
fffffff00833c744	0xd51cf184  MSR   	S3_4_C15_C1_4, X4      	X -  (4 0x100)
fffffff00833c754	0xd51df509  MSR   	ARM64_REG_CYC_CFG, X9  	X -  (9 0x800)
fffffff00833c7c0	0xd518d080  MSR   	TPIDR_EL1, X0          	X - Thread Pointer/ID Register (0 0x0)
fffffff00833c7d0	0xd51bd042  MSR   	TPIDR_EL0, X2          	X - Thread Pointer/ID Register (2 0x0)
fffffff00833c7d8	0xd51bd061  MSR   	TPIDRRO_EL0, X1        	X - Thread Pointer/ID Register (1 0xe0)
fffffff00833c7f0	0xd51b4402  MSR   	FPCR, X2               	X -  (2 0x0)
fffffff00833c84c	0xd5182141  MSR   	APIBKeyLo_EL1, X1      	X - Instruction Pointer Auth B Key (low bits) (1 0x0)
fffffff00833c854	0xd5182162  MSR   	APIBKeyHi_EL1, X2      	X - Instruction Pointer Auth B Key (high bits) (2 0x1)
fffffff00833c85c	0xd5182242  MSR   	APDBKeyLo_EL1, X2      	X - Data Pointer Auth B Key (low bits) (2 0x2)
fffffff00833c864	0xd5182262  MSR   	APDBKeyHi_EL1, X2      	X - Data Pointer Auth B Key (high bits) (2 0x3)
fffffff00833c8c8	0xd5182145  MSR   	APIBKeyLo_EL1, X5      	X - Instruction Pointer Auth B Key (low bits) (5 0x0)
fffffff00833c8d0	0xd5182166  MSR   	APIBKeyHi_EL1, X6      	X - Instruction Pointer Auth B Key (high bits) (6 0x1)
fffffff00833c8d8	0xd5182246  MSR   	APDBKeyLo_EL1, X6      	X - Data Pointer Auth B Key (low bits) (6 0x2)
fffffff00833c8e0	0xd5182266  MSR   	APDBKeyHi_EL1, X6      	X - Data Pointer Auth B Key (high bits) (6 0x3)
fffffff00833c998	0xd518d082  MSR   	TPIDR_EL1, X2          	X - Thread Pointer/ID Register (2 0x0)
fffffff00833c9a8	0xd51bd044  MSR   	TPIDR_EL0, X4          	X - Thread Pointer/ID Register (4 0x0)
fffffff00833c9b0	0xd51bd063  MSR   	TPIDRRO_EL0, X3        	X - Thread Pointer/ID Register (3 0xe0)
fffffff00833c9c8	0xd51b4404  MSR   	FPCR, X4               	X -  (4 0x0)
fffffff00833ca24	0xd5182143  MSR   	APIBKeyLo_EL1, X3      	X - Instruction Pointer Auth B Key (low bits) (3 0x0)
fffffff00833ca2c	0xd5182164  MSR   	APIBKeyHi_EL1, X4      	X - Instruction Pointer Auth B Key (high bits) (4 0x1)
fffffff00833ca34	0xd5182244  MSR   	APDBKeyLo_EL1, X4      	X - Data Pointer Auth B Key (low bits) (4 0x2)
fffffff00833ca3c	0xd5182264  MSR   	APDBKeyHi_EL1, X4      	X - Data Pointer Auth B Key (high bits) (4 0x3)
fffffff00833cab8	0xd50343df  MSR   	DAIFSet, #3            	X -  (0 0x0)
fffffff00833cb78	0xd51b4402  MSR   	FPCR, X2               	X -  (2 0x0)
fffffff00833cbd4	0xd5182141  MSR   	APIBKeyLo_EL1, X1      	X - Instruction Pointer Auth B Key (low bits) (1 0x0)
fffffff00833cbdc	0xd5182162  MSR   	APIBKeyHi_EL1, X2      	X - Instruction Pointer Auth B Key (high bits) (2 0x1)
fffffff00833cbe4	0xd5182242  MSR   	APDBKeyLo_EL1, X2      	X - Data Pointer Auth B Key (low bits) (2 0x2)
fffffff00833cbec	0xd5182262  MSR   	APDBKeyHi_EL1, X2      	X - Data Pointer Auth B Key (high bits) (2 0x3)
fffffff00833cc08	0xd518d080  MSR   	TPIDR_EL1, X0          	X - Thread Pointer/ID Register (0 0x0)
fffffff00833cc18	0xd51bd042  MSR   	TPIDR_EL0, X2          	X - Thread Pointer/ID Register (2 0x0)
fffffff00833cc20	0xd51bd061  MSR   	TPIDRRO_EL0, X1        	X - Thread Pointer/ID Register (1 0xe0)
fffffff00833d194	0xd5182101  MSR   	APIAKeyLo_EL1, X1      	X - Instruction Pointer Auth A Key (low bits) (1 0x0)
fffffff00833d19c	0xd5182122  MSR   	APIAKeyHi_EL1, X2      	X - Instruction Pointer Auth A Key (high bits) (2 0x1)
fffffff00833d1a4	0xd5182202  MSR   	APDAKeyLo_EL1, X2      	X - Data Pointer Auth A Key (low bits) (2 0x2)
fffffff00833d1ac	0xd5182222  MSR   	APDAKeyHi_EL1, X2      	X - Data Pointer Auth A Key (high bits) (2 0x3)
fffffff00833d1b8	0xd51cf081  MSR   	S3_4_C15_C0_4, X1      	X -  (1 0x0)
fffffff00833d1cc	0xd5182101  MSR   	APIAKeyLo_EL1, X1      	X - Instruction Pointer Auth A Key (low bits) (1 0x0)
fffffff00833d1d4	0xd5182122  MSR   	APIAKeyHi_EL1, X2      	X - Instruction Pointer Auth A Key (high bits) (2 0x1)
fffffff00833d1dc	0xd5182202  MSR   	APDAKeyLo_EL1, X2      	X - Data Pointer Auth A Key (low bits) (2 0x2)
fffffff00833d1e4	0xd5182222  MSR   	APDAKeyHi_EL1, X2      	X - Data Pointer Auth A Key (high bits) (2 0x3)
fffffff00833d1f0	0xd51cf081  MSR   	S3_4_C15_C0_4, X1      	X -  (1 0x4)
fffffff00833d218	0xd51df40d  MSR   	S3_5_C15_C4_0, X13     	X -  (13 0xfffffff009d03f0c)
fffffff00833d238	0xd518fe0d  MSR   	S3_0_C15_C14_0, X13    	X -  (13 0xc000000000000000)
fffffff00833d244	0xd518ff0d  MSR   	S3_0_C15_C15_0, X13    	X -  (13 0xc000000000000001)
fffffff00833d29c	0xd51b4421  MSR   	FPSR, X1               	X -  (1 0xf8000000)
fffffff00833d2a0	0xd51b4402  MSR   	FPCR, X2               	X -  (2 0x7f70000)
fffffff00833d2c0	0xd5100242  MSR   	..?.., X2              	X -  (2 0x0)
fffffff00833d304	0xd5182020  MSR   	TTBR1_EL1, X0          	X - Translation Table Base Register (0 0x0)
fffffff00833d348	0xd5181020  MSR   	..?.., X0              	X -  (0 0x0)
fffffff00833d364	0xd51cf140  MSR   	S3_4_C15_C1_2, X0      	X -  (0 0x8000000000000000)
fffffff00833d370	0xd5182040  MSR   	TCR_EL1, X0            	X - Translation Control Register (0 0x0)
fffffff00833d380	0xd50343df  MSR   	DAIFSet, #3            	X -  (0 0x0)
fffffff00833d390	0xd51b4222  MSR   	DAIF, X2               	X -  (2 0x0)
fffffff00833d3b8	0xd50343df  MSR   	DAIFSet, #3            	X -  (0 0x0)
fffffff00833d3c8	0xd51b4222  MSR   	DAIF, X2               	X -  (2 0x0)
fffffff00833d3e8	0xd50343df  MSR   	DAIFSet, #3            	X -  (0 0x0)
fffffff00833d3f4	0xd51b4222  MSR   	DAIF, X2               	X -  (2 0x0)
fffffff00833d88c	0xd51df509  MSR   	ARM64_REG_CYC_CFG, X9  	X -  (9 0xa00000)
fffffff00833d8c4	0xd51df601  MSR   	ARM64_REG_ACC_OVRD, X1 	X -  (1 0x6076005)
fffffff00833d8d4	0xd51df509  MSR   	ARM64_REG_CYC_CFG, X9  	X -  (9 0x3a00001)
fffffff00833d8fc	0xd51df500  MSR   	ARM64_REG_CYC_CFG, X0  	X -  (0 0x2000000)
fffffff00833d940	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff00833d954	0xd50040bf  MSR   	SPSel, #0              	X -  (0 0x0)
fffffff00833d958	0xd51b4224  MSR   	DAIF, X4               	X -  (4 0x0)
fffffff00833da58	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff00833da64	0xd51b4220  MSR   	DAIF, X0               	X -  (0 0x0)
fffffff008342794	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
fffffff008346824	0xd518e108  MSR   	CNTKCTL_EL1, X8        	X - Counter-timer Kernel Control register (8 0xfffffff00782c34f)
fffffff008346a78	0xd500419f  MSR   	PAN, #1                	X -  (0 0x0)
fffffff008346c6c	0xd51be328  MSR   	..?.., X8              	X -  (8 0x1)
fffffff008346c74	0xd51be228  MSR   	CNTP_CTL_EL0, X8       	X - Counter-timer Physical Timer Control Register (8 0x2)
fffffff0088d97f0	0xd51bf808  MSR   	S3_3_C15_C8_0, X8      	X -  (8 0x1)
fffffff0088d9860	0xd51bf808  MSR   	S3_3_C15_C8_0, X8      	X -  (8 0x4)
	__ZN11OSMetaClassC2EPKcPKS_j(0xfffffff009eeb718,"IosaDPEControlMSR8",0xfffffff009eeb6f0,0x50);
	__ZN11OSMetaClassC2EPKcPKS_j(0xfffffff009eeb740,"IosaDPEControlMSR11",0xfffffff009eedca8,0x50);
	__ZN11OSMetaClassC2EPKcPKS_j(0xfffffff009eeb768,"IosaPrescalerControlMSR8",__ZN20IosaPrescalerControl10gMetaClassE,0x40);
	return(__ZN21IosaInternalPipeMSR8a10gMetaClassE);
	_func_fffffff008a51394(?,__ZN21IosaInternalPipeMSR8a10gMetaClassE);
	_func_fffffff00817fff8(__ZN21IosaInternalPipeMSR8a10gMetaClassE);
